feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,class
2.8249940823573967,2.582948135471812,2.006884367678429,1.6790866408709522,1.5780169777745534,0.25958141863998463,1.6547112250905864,1.6741904756530348,0.24516296359650835,0.2543375856049057,0.4135948610423328,0.7735115114045198,0.4295244971675759,0.9148651959517676,0.15276335832598073,1.7171274142805333,0.8430096330450311,1.936914770889827,-0.27132382604723787,0.7167302329730794,2.0528155874977685,1.0353559609375935,0.2508849732435338,0.9223479228925889,0.0939299697481167,-0.7280916480502868,-0.2538370747972051,0.4357221383082975,0.01573009285075661,0.7364709775746046,0.5248555945811725,-0.45594886007668445,4
-2.6693148668629316,-0.913482890682129,-1.1718789809005898,-0.6464065729130726,-0.9291143536579586,-1.9515145646420888,-2.0972722700729194,-1.0467742634363038,-1.8007711486465603,-1.164536783962097,0.07055205294962501,-1.4932469921072593,-1.5809398736377367,-1.5225125067534537,-1.6676467824399088,-2.4223187831238877,-1.4932881601971661,-1.7128507805075555,-2.1371273025817032,-1.417698801894192,-1.0207696654900957,-1.4192432064480682,-1.37333717327343,-1.294128142322735,0.15685025027805924,-3.340049551400417,-0.7924695397596658,-0.8670645490472502,0.03529501394589031,-1.0369311917440416,-1.8084422706828411,-0.8004999664249486,2
-0.12356642804147161,-1.115357833171651,-1.761950927863575,-1.7098771518138105,-0.29492380186782136,-1.3427399949088088,-1.2031744864361114,-2.403544904905884,-0.017419348495491163,-0.7563753691096521,-0.368666952422996,-2.1349335349311724,-1.6847977508761869,1.2651964837195955,0.557984153891452,-0.9044765591546617,-0.31616884365796494,-1.3124737742730224,-0.6799618628926206,-0.22109263679160646,-1.5754028900903676,-0.8236053627570625,0.8779493130413139,-2.8227916525012464,-0.4474537580392486,0.10934795661962877,0.18625737579015586,0.10458923039623848,-0.010326152204724456,-0.3091152184222065,-1.7847027840817897,-0.8192085788876246,2
-0.35419015397405296,-1.9623807077028175,-2.3424475120499673,1.246363678851235,-0.5779725214063179,-0.6468490072658554,-0.5834480511245257,0.5328004730235768,-1.418533436504504,1.9081807264288861,0.41898406928921145,-0.3542445681715593,-0.9359830284159806,0.9214128039254407,-0.27785356041559645,1.2394362097702998,-1.4004778287741715,-1.767108970401752,0.19153016600073075,-1.3164372440111654,-0.6114405623696031,-0.1780248581356644,-1.2721958977470658,-0.4555634790306751,-1.670339840594967,-0.829020445227157,0.7085609748586671,-2.305252592921211,0.3806549765965282,-1.562652446644582,-0.5764002752688994,0.22185815079034293,1
1.7811235815228181,1.1640660021150224,1.967874617998653,-0.0569600699007914,0.9047368702184753,0.42399800863088705,1.3734815850424513,0.9529269596753459,-0.2050022555278386,2.526140467469968,-0.2658917177332896,-0.1298120091868329,0.9878210084549104,-0.059512931118915514,0.4682030415234519,1.2309055633802626,1.5044131482327765,-0.2202441015281238,-0.023926977552045103,0.6796567027337143,1.6133952110914815,1.788589216185474,1.3714110419316436,0.38197789150624406,-0.43519716795546143,-0.19309235255654464,-0.006572490107555678,-0.14341748228405485,0.6076748810372467,0.08080682216445037,0.4619549767549736,0.9552503269713175,4
1.232857658679033,1.331151074099498,0.7086724898224317,0.5420526435789477,0.009286441988171572,1.0409694098585396,0.2957642966865437,0.6924589859923077,1.1859826582860769,0.6114120171599042,0.037995808765196114,-0.08233456975901866,-0.09902908881528502,0.48212291894841586,0.8415292431392203,0.8719254457695781,1.4024132011984771,0.06849788043883984,0.36360159388798496,0.42566373193452833,2.0553623077800958,-0.34700845062660723,0.7937928710821919,0.8447176492014498,1.0250059810916399,-0.6771346294128173,1.4970642766868731,0.1815472825890641,-0.3306240493253689,0.6766671263105469,-0.1293684335024271,1.259990262710101,4
-0.9948569081392116,-2.311198646661621,-2.6580243591155828,-1.6689942059250535,-2.154410159891887,-2.2709839061401333,-2.1740626663171945,-2.682143345283938,-0.05826059291013152,-1.4370387523633315,-0.9635145177509056,-0.6945124690086204,-1.7964173520968776,-0.30257150240233205,-0.9123003314830191,-1.314430426136809,-1.9711316538988037,-1.177324317890532,-1.6553691145737364,-1.4315715876749138,-0.7786367779679124,-2.2911956788443297,-1.526451493977235,-1.9541532306610754,1.6458127228146266,1.1581030771632548,-1.1520497519135477,-0.1912542839143901,-0.36028917041220526,1.900694360612102,-1.9555865946423137,-1.988107125144035,3
-1.383309291167815,-1.0543082453174302,-1.8183698535851087,-1.2374970154891298,-0.999481791238309,-0.613849794571841,-1.036279183795289,-2.884062806683085,0.23672370135909468,-0.4566211462641034,-0.7613924593472566,-1.5291268529238224,-1.546458582867696,-1.646818267623068,-1.2003195661413444,1.3035778386893282,-0.12207829468004329,-0.5121982792237213,-0.6561120812173508,-1.3748339658042354,-2.164282246420113,-2.527641931085047,-0.4787206406989628,-2.1022179531684357,0.10214997797102407,0.6189845636927765,-0.920019277390935,-0.9039007742197528,0.280178679966655,0.06767755075954686,-1.1957141558615834,-1.3718952013406156,2
0.2115373995658135,-0.7026876071151064,-1.5063654208529191,-1.8832054528036477,-1.5194765337753628,-1.670152793434449,0.09970078560240088,-1.2548973898716558,-1.1710363944206823,-0.622653579123885,-0.5437949857126565,-0.37027267492140015,-0.07105778300008046,-1.2625571984933321,-0.7858359806068793,-1.2414043823855199,-0.4206033925522565,-1.923768154920799,-0.8077518576042585,-1.1302096008048654,-1.4037373188409064,0.20312707152144116,-0.8061694160070304,-1.4116711305895029,-0.25203343817001905,-0.7446449700319233,-0.7439029897700893,-3.3743150222257228,-0.3129411540521641,-1.5165880977115904,0.22935122682206285,-1.7692429027082637,3
-1.701067442793959,-1.4834714566706149,-1.3570570712173209,-1.0901844384375454,-1.815808192419555,-1.164699493088562,-1.5731894293811315,-2.0707151359658105,0.6627045216435282,0.9934487890071061,-0.7863435568319649,-1.471869430968813,-1.1268796700104764,2.230869429717834,-2.4277923126432825,-0.6387970505087873,-0.373011822291926,-1.1326960557324433,-0.9015020160628932,-1.3109080128820922,-3.236267185049079,-2.107723689317728,-0.8929682480432568,-2.5918895451831507,-0.43420161101747135,0.08726914080079191,0.5615693329402217,-0.31680387816095035,0.0846930080176421,-1.3129330455577506,-1.0582101584228465,0.11131474357769612,1
-1.4019490984402216,-1.3209241803073855,-2.0495285303822444,-1.905816302217452,-1.6539626900064708,-1.233356694881743,-2.8560253212720523,-2.3113379443922515,-1.4082724004234346,-1.0201930283538465,-0.36704003193524404,-0.7229979486676379,-2.6874288580623586,-0.3325111256203743,-1.6734901570054124,-2.4147793516828737,-1.7042654506446455,-1.80133301786834,-1.3587763396668335,-2.4579779629245313,-1.8157365089691606,-2.251699363923291,-1.473316224069124,-0.6770504962119933,-0.3686458858951781,0.5132353641551813,-0.051069532040378,-1.8607810838275027,-1.2118888114241406,-1.049475534079056,-0.6030820694235016,-1.5009282616104904,1
0.10128011979715414,-1.615090428593216,-0.02072375550903203,-1.6754895612414582,-0.9985977688772243,-0.8695233603047415,0.14484297847307012,-1.0115341136713105,-1.0088885458434473,-0.9217815433348727,-0.9425095483068706,0.14928967206914848,-2.35474201681416,-0.27219718987113906,-0.17769377640439663,-0.45305923598087705,-0.9164438909902382,-0.037981531296017106,0.22073057448920433,-1.6922316193032731,-0.6868949457173001,-1.4527986031986229,-0.3354658237791993,-0.189928093804196,0.4783939306204293,-0.1668425139831676,0.339853474513614,0.21495289367933337,0.6288150485257842,0.14792619155906953,1.0238379275105962,-0.3169835437217167,2
0.9012055530545441,2.3982816348455693,0.9291079621296627,0.9254480960500155,1.7365517338810192,1.2534884372701143,1.4520615433961728,0.5599417525339835,0.7486329114113423,1.311759936045096,-0.1377767680643912,0.16738347669573092,1.6231067679149676,-0.08373850744284103,0.8661751116572957,0.018730617605953213,0.944864739662143,0.9646047983504904,-1.1396300644479214,0.9412838880348338,-0.26330617428196756,1.4485124771266091,1.2848642865172017,-0.25778548181713135,-0.17441836835216193,-1.7226065352446485,1.6598997279249132,-0.6063510596477171,-1.4718029115268465,0.8444309303133947,-0.05651494093787048,0.7939622213740051,4
1.532492257532046,1.1063809454058398,1.1017987044221458,0.36898572214023245,0.6120135124405052,1.4404065000218622,0.6602646656421874,0.8418981353550833,0.48708516974872484,-0.5570606117521161,-0.06846162292681135,0.6572182749943609,1.2081449448191481,0.11593218618978449,0.7545031916309336,2.991456630027754,1.178286752850436,0.3172109848609034,0.5558634151068154,0.29263963613456273,1.8215721309056125,1.3943352460861185,1.2218825313035941,2.028865337930143,0.14698151929548228,-0.7986307852611534,0.7702053956579119,0.528805569303339,0.5444241594943249,1.3216632341163255,1.5529905368608903,0.7961484697796205,4
